book_a;book_b;count
0425170349;0440225701;4
0553278355;0740704818;4
0374121230;0385504209;4
0671776134;0688177743;4
034540761X;0446605239;4
0553212583;0345370775;4
0374121230;0375412530;4
0553278355;0767905180;4
0446667900;0425182908;4
0395083567;0385504209;4
0060008032;0316666343;4
0060008032;0316096199;4
0446667900;0425182878;4
0060008032;0312983271;4
0425170349;0440221471;4
0553213105;0140298479;4
0671617028;0345313860;4
0446667900;0066214122;4
0671034006;0515128554;4
0553213105;0312195516;4
0345409469;0345370775;4
0425170349;0425109720;4
0380728133;0743237188;4
0425170349;0425116840;4
0395083567;0671001795;4
0671034006;0515120618;4
0553278355;0670894605;4
0671034006;0446612545;4
0671789422;0316666343;4
0425192733;0971880107;4
0345409671;0060928336;4
0380728133;0375726403;4
0380728133;0375727345;4
0671039741;0671039725;4
0345409671;0451163524;4
0380728133;0375706771;4
0553576089;0553280368;4
0671617028;0446310786;4
0425192733;0312195516;4
0060008032;044023722X;4
0671776134;0312195516;4
0395083567;0312966091;4
0671776134;0375700757;4
0395083567;0312976275;4
0671617028;0553268880;4
0671789422;0671003755;4
0679454470;0375401601;4
0446667900;0525947647;4
0375826688;0345325818;4
037582233X;0440998050;4
0671617028;0345370775;4
0380703882;0345337662;4
042518286X;0804111359;4
0374100128;0312305060;4
0374100128;0142001740;4
0060809833;0449212602;4
0374100128;0375726403;4
0553212478;0316769487;4
0449227421;0380731851;4
0671039741;0451169522;4
0671039741;0451169514;4
0671039741;0451184963;4
0671039741;0451177096;4
0671039741;0451167805;4
067102535X;0743439740;4
0060008032;0440213525;4
0446667900;0446612790;4
0380703882;0440214041;4
0425192733;044023722X;4
0060008032;014028009X;4
0446667900;0446602612;4
034540761X;0425166619;4
034540761X;0425180638;4
0671039741;0451166582;4
0553278355;0425162443;4
0060008032;0440226430;4
0375701907;0679751521;4
0399145923;0373483503;4
0553278355;0385498802;4
034540761X;0316666343;4
034540761X;0316693235;4
0553578685;0553576801;4
0374100128;0446672211;4
0060809833;0451524934;4
0449227421;0446606189;4
0060256737;043935806X;4
0671789422;0449212602;4
0553578685;0312983867;4
0671027344;0684801523;4
0446679364;044021145X;4
0679454489;0679454470;4
0515135062;0452282829;4
0679771476;0679781587;4
0440213290;068484267X;4
0425163385;044021145X;4
0425163385;0440225825;4
0671744216;0671705091;4
0375705171;0375707972;4
0380725835;0425178951;4
0375705171;0345387651;4
0671744216;0671525743;4
0525946829;155166674X;4
0553280589;0440215625;4
0671864173;044651652X;4
0553576798;0312966970;4
0679446486;0316769487;4
0525947299;0062502182;4
0375705171;0316776963;4
0671744216;0671027573;4
0345402871;0345378482;4
0375705171;0316666343;4
0679444815;0679446486;4
0553575384;0440998050;4
0671534734;067164257X;4
0671534734;0671729411;4
0679457526;0060502258;4
006016848X;0446610038;4
0446679593;0316666343;4
0345413377;0812550757;4
0345413377;1400031354;4
0449203794;0375504397;4
0446670111;1573229326;4
0345442822;068484477X;4
0399141146;0679781587;4
0525947299;0375412530;4
0440213290;0515128554;4
0440174643;044021145X;4
0380792745;1400034779;4
0671568175;0380718340;4
037570504X;068484477X;4
0679446486;0446608955;4
0380792745;1400031362;4
0449003981;0446672211;4
0345442822;1400031346;4
0380792745;1400031354;4
0375705171;014023313X;4
0553280589;0385504209;4
0671864173;0440225701;4
0446679593;0142004235;4
0553280589;038542017X;4
0375705171;0312195516;4
0449003981;0449910571;4
0345413377;0345413350;4
0440174643;0439136369;4
0671038567;0425180638;4
0375705171;0061009059;4
0380001411;0671001795;4
0345435249;0671042262;4
0671038567;0425154092;4
0671038567;0425169863;4
0552137030;0552134619;4
0345396936;0515093556;4
0553280589;0452282152;4
006016848X;0446364193;4
0449907481;0671510053;4
0671038443;0671027360;4
0679442790;0743418174;4
0671864173;059035342X;4
0671534734;014028009X;4
0553262505;0441790348;4
0345396936;0385504209;4
0671864173;067976402X;4
0671683993;0385474016;4
0553573403;0440212561;4
0449003981;0671003755;4
0345396936;0439136350;4
0553573136;0316666343;4
0380725827;0553284789;4
0375705171;044022103X;4
0440174643;0345384466;4
0345397819;0440212561;4
0552134651;0552134627;4
006016848X;0446604801;4
0552134651;0552134643;4
0552134651;0552124753;4
0553575384;0440414806;4
0552134651;0552140295;4
006016848X;0446606189;4
0679444815;0312195516;4
0552137030;0380813815;4
0345397819;0345339703;4
0425181103;0553582747;4
0060256672;043935806X;4
0345397819;0345370775;4
0553575384;043935806X;4
0425181103;0451205421;4
0345413865;0446672211;4
0553262505;067976402X;4
0679444815;0345370775;4
0345404319;0060934417;4
0679444815;0316666343;4
0671534734;0440211727;4
0671027344;0345342968;4
0671568175;0671004573;4
0425158594;0345384466;4
0375703861;0749397543;4
0345413350;0671001795;4
0375703861;0743418174;4
0671568175;0671867172;4
006016848X;059035342X;4
0671568175;0671867113;4
0449203794;0440213525;4
0671673688;0380718340;4
0345441133;0553280368;4
0440212359;014029628X;4
0345404319;0345334531;4
0375703861;0679781587;4
0345413350;0440212561;4
0449003981;0425167313;4
0449907481;0142001740;4
0449907481;0142000205;4
0671673688;044022165X;4
0345441133;0842329129;4
0553280589;0316666343;4
044661193X;0671001795;4
0425181685;0375504397;4
0375703861;0060930535;4
0671016768;0425182908;4
044661193X;1400031354;4
0375703861;0156628708;4
0375703861;0156027321;4
0525947299;1400034779;4
0671568833;0061009059;4
0375703861;0060977493;4
0553574574;0060987561;4
0345413350;0345416260;4
0552134643;0064407667;4
0671673688;0316666343;4
0345413350;0345413377;4
0375703861;044023722X;4
0553280589;014029628X;4
0515135739;0312980159;4
0525947299;0971880107;4
0060809833;0345337662;4
0345413350;0345348036;4
0345413350;0312195516;4
0515135739;0312966970;4
0345435796;0061009059;4
0671673688;0671867113;4
0671027344;0440998050;4
0060256672;0671003755;4
0553574574;0312966970;4
0446670111;0679781587;4
0449907481;0375700757;4
0345441265;0804114609;4
037570504X;0439139600;4
0440174643;0671880314;4
0345441265;0743418174;4
0345441265;0743411323;4
0671034022;0345453816;4
037570504X;0440214041;4
037570504X;0446310786;4
067102535X;0316666343;4
0374270325;0374199698;4
0345441265;0767905180;4
037570504X;0440213525;4
0553574574;0312971346;4
0679446486;0679444815;4
0553574574;0312983867;4
0440174643;0451184963;4
0679744398;0804106304;4
0380001411;0446672211;4
0345441265;0743237188;4
0345441265;0385504209;4
0671034022;0312966091;4
0449907481;0316899984;4
0345404114;034538475X;4
0671034022;0312983271;4
0345441265;0316776963;4
0345404114;0440220602;4
0679450408;0385472951;4
0440213290;0425162443;4
0671038567;0553271636;4
0345404114;0345380371;4
0671027344;0439139597;4
0671027344;0439064864;4
0679450408;0316666009;4
0345404114;0316666343;4
0679450408;0345313860;4
0446673544;0140293248;4
0345384377;0553802488;4
0345423291;0060915544;4
0449006522;0671001795;4
043936213X;0385479565;4
1880418568;0743211375;4
0679412956;0679405283;4
1592400876;0812550706;4
0345453816;0373483503;4
0671042572;0312195516;4
0345384377;067102423X;4
0345384377;0553579754;4
0425161242;0066214122;4
0380018179;0441004520;4
0671727583;0440235596;4
0679412956;0743418174;4
0399146253;0446612790;4
0671727583;0440226430;4
0515133302;0515122491;4
0345384377;0451153553;4
1931561648;0060987561;4
0671027646;0446605239;4
0060922532;067976402X;4
0440217547;0440207622;4
0525945210;044651652X;4
0671028367;0446611212;4
0399146253;0446604801;4
067101420X;0399149848;4
0553580191;0385504209;4
067101420X;039914840X;4
067101420X;0399148248;4
0440217547;0440200563;4
0345384377;0451184963;4
0671027581;0425183971;4
0671028367;0671011367;4
0425184943;067976402X;4
1592400876;0345337662;4
0375414053;0060928336;4
0060926317;067976402X;4
0679735771;0316769487;4
0671705091;0439064872;4
0345422317;067976402X;4
0679735771;0345378490;4
0671705091;0439139597;4
067101420X;0440236673;4
0375414053;0312278586;4
0684832291;0671004573;4
0517556278;0451166892;4
0060922532;0679734775;4
0060096195;0385504209;4
0380012863;0345337662;4
0345465083;0446675059;4
067101420X;0425191583;4
0553574663;0312195516;4
0375411550;0446672211;4
067101420X;0425183971;4
0060922532;0671036505;4
0375406182;0316666343;4
0525945210;0446672211;4
0425179672;0446611085;4
043936213X;043935806X;4
0671705091;042518630X;4
0671705091;0425189031;4
1592400876;0316769487;4
0345453816;0312966970;4
0345453816;0515132020;4
0440217563;0345370775;4
0345453816;0515130966;4
0345453816;0515128554;4
0380005239;0452269571;4
0345453816;0515126772;4
1592400876;0971880107;4
0553580191;0425121259;4
0671880187;0804106304;4
0671727583;0312983867;4
0671027581;0440211727;4
0671705091;0385504209;4
0671880187;0679781587;4
067697175X;0385504209;4
0684810387;0743206045;4
0679731148;0316780375;4
0425174271;0425146413;4
0345453816;0671001795;4
0440217563;0060928336;4
0425179885;0671042262;4
0552998486;0749397543;4
0425174271;0425126064;4
043936213X;0064400557;4
0440217563;044021145X;4
0425179672;0452269571;4
0671880314;0099387913;4
0380815923;0385504209;4
0425158594;044021145X;4
0684810395;0446527033;4
0679412956;0345313860;4
0425185710;0440236673;4
0679412956;0345351525;4
0671727583;0425147622;4
043936213X;0345370775;4
0380005239;0316666343;4
037541309X;1592400876;4
0684810387;0316569321;4
0515133302;044023722X;4
0553578316;0743418174;4
0515133302;0446611808;4
0345384377;0446611212;4
0671705091;039914840X;4
0375413634;0312195516;4
0060085452;0743245520;4
0345453816;0425189031;4
0671695169;0440200563;4
037541309X;0971880107;4
0553573616;0316769487;4
0671727583;0385335881;4
0345384377;0385504209;4
037541309X;1400031354;4
006019491X;0375406530;4
0345453816;0446612790;4
0515133302;0440221471;4
0671028367;0446607657;4
0345384377;042513525X;4
0671880187;0590353403;4
044922046X;0553560247;4
0425188787;0553284789;4
0345453387;1592400876;4
0671014196;0375706771;4
0440217520;0440213525;4
0345465083;044021145X;4
0425161722;044021145X;4
0679723161;0446310786;4
0060926317;1400031354;4
0425184943;0449911004;4
0373218966;0373218486;4
0380778556;044021145X;4
0375500510;0316284955;4
0375500510;0316601950;4
0440217520;0439064872;4
0373218966;0373218400;4
0375500510;0316096199;4
0345416260;0345413350;4
0345453387;0446605239;4
0553576798;0446604801;4
0345459202;0375707972;4
0380012863;0060930535;4
0553278029;0312195516;4
0446613436;0446608955;4
0671695169;0440207622;4
0671024108;0446610399;4
0380778556;043935806X;4
0375726349;0786868716;4
0671695169;0440176484;4
044900371X;0312195516;4
0446611867;0446531332;4
0345416260;0375706771;4
1880418568;044021145X;4
0553576798;0446606189;4
0671708635;0679781587;4
0671727583;0684872153;4
0671708635;068484477X;4
0345416260;0375725784;4
0425188787;0553279556;4
0671727583;1558746226;4
0345422384;0312924585;4
0671042572;0316666343;4
0449006530;0449006522;4
0425158594;0671743058;4
0679426159;0312966970;4
0679426159;0312966091;4
0345453387;0385505833;4
0449005909;0316666343;4
006019491X;0385720106;4
0345465083;0743237188;4
0373218966;0373243286;4
0684833395;0312195516;4
0671868691;0671868713;4
0345453387;0380818973;4
0553580191;0553582763;4
0671027573;0842329129;4
043936213X;080410526X;4
0425184943;0446672211;4
0553576798;0446603716;4
0679426159;0312195516;4
0449006530;0446607657;4
006019491X;038550926X;4
0679723161;0399501487;4
0446611808;0553569910;4
0345453387;0375727345;4
0380778556;0440214041;4
0449006530;0446612545;4
0375726349;0142001740;4
0425179613;0312976275;4
0671042572;0312966970;4
0345453387;0743418174;4
0553278029;0553280368;4
0345416260;0688177743;4
0440207622;0671695169;4
044900371X;0060976845;4
0345416260;0743418174;4
0515137111;0515131229;4
0515137111;0515132020;4
0449006530;0440213525;4
0440217520;0553284789;4
0515137111;0515114693;4
0425158594;0553569910;4
0440217520;0553280341;4
0515137111;051511779X;4
0440217520;0553279912;4
0440217520;0553279556;4
0425168298;0446612790;4
038000321X;0679781587;4
0671695169;0451172817;4
0375414053;0671027360;4
0679723161;0679781587;4
0380753006;0515128554;4
0515137111;051513287X;4
0425184943;0671038184;4
0553576798;0446612790;4
0553210092;067976402X;4
0345422317;0811825558;4
0345416260;0842329129;4
0671868713;0671868691;4
0440217520;0449223604;4
043936213X;0449219364;4
0449006530;0440222656;4
0515137111;0515136379;4
0425161722;0440221471;4
0553573136;1558744150;4
0380778556;0439136350;4
0345423135;0679781587;4
0553278029;0312924801;4
0440217520;0449221482;4
0553273914;0553213105;4
0671023616;0671011367;4
0446611808;0553579754;4
0671727583;0671021001;4
044900371X;0142001740;4
0671027581;0316693200;4
0449006530;0440226430;4
0449002411;0440214041;4
0679419462;0440214041;4
1880418568;0451167317;4
0515133639;0316666343;4
0345416260;0671001795;4
0446611808;0553586122;4
0449006522;0345417623;4
0375756981;1573225789;4
0449002411;0440206154;4
0440207622;0671534718;4
0425161722;0440220602;4
0345423291;0446610038;4
0684815451;0671758896;4
0449213943;0345337662;4
0345423291;0345445848;4
0684814994;0515136379;4
0425161242;0380710218;4
0449002411;0671793489;4
0345384350;0553582747;4
037541309X;0316666343;4
0553210092;0440180295;4
067172262X;0684801523;4
0375406530;0374199698;4
0345384350;0671024248;4
0380778556;0316769487;4
0425179672;0679781587;4
0425161242;0385479565;4
0553278029;0425163407;4
0345384350;0451180232;4
0517149257;0380789035;4
0425168298;0312966091;4
0345384350;0451142934;4
0345459202;0842329129;4
0345459202;0440235596;4
037541309X;0312144075;4
0553278029;0425162443;4
037541309X;0140293248;4
0679735666;0312195516;4
0345384350;0451181379;4
0553580191;0440226430;4
0553210092;0439139597;4
0060926317;0446605239;4
0684814994;051511992X;4
0684814994;0553294903;4
0345384350;0679781587;4
0553273914;0385484518;4
0671886665;0440224764;4
0553580191;0440214041;4
0449005909;0553582747;4
0671024094;0671038443;4
0553096060;0440221471;4
0448095017;0553213148;4
0375406530;0671510053;4
0448095017;055321313X;4
193156146X;0812550706;4
0553574639;014028009X;4
0676973655;067976402X;4
0425158594;0380710218;4
0375406530;044023722X;4
0671880314;044651652X;4
0380778556;014028009X;4
0671880314;0446310786;4
0375406530;0316666343;4
0671880314;0446601241;4
067697175X;0877017883;4
0425169693;0440234743;4
034538430X;0440225701;4
0440207770;0671038184;4
034538430X;0440234743;4
0671036505;0060922532;4
0671036505;0142001740;4
0375406530;042511774X;4
034538430X;067102423X;4
0671701231;0671867113;4
0553210092;0385504209;4
0671880314;0684865742;4
0671024108;0312966970;4
055321330X;0312278586;4
034538430X;0553268880;4
0060198133;0375706771;4
034538430X;0451142934;4
034538430X;0451176464;4
006019491X;0060938455;4
034538430X;0451177096;4
034538430X;0451184963;4
0380815923;0060958022;4
0525945210;031242227X;4
055321330X;0316284955;4
055321330X;0316666343;4
0380778556;0345361792;4
0440207770;0440224594;4
055321330X;0140440046;4
0380778556;0345370775;4
0060090367;0786868716;4
067172262X;0446609404;4
0553278746;059035342X;4
0553278029;0425158616;4
0425168298;0312983867;4
0375406530;038550926X;4
0060926317;0385484518;4
0449002632;0312924585;4
0553277537;0312924585;4
0375406530;0385504209;4
0553106643;0425124347;4
0553213180;059035342X;4
0399142282;0452282195;4
0553573209;0553583980;4
067172262X;059035342X;4
0525945210;0316666343;4
0553576798;0553576801;4
0553273914;0440226430;4
0553278746;0553293354;4
193156146X;0385722206;4
0425169693;0446605239;4
0060090367;0312291639;4
0671701231;0671014919;4
0375406530;0399146431;4
0671701231;0671673688;4
0671880314;080411109X;4
0553580191;0449002411;4
0671701231;0671867091;4
0553278029;0380718332;4
0425158594;0345337662;4
0553578693;0440236738;4
0671024108;0385504209;4
0679405283;0679441018;4
0679405283;0679412956;4
0345453816;0743437640;4
034538184X;0449219461;4
0553273914;0140298479;4
0060096195;0140293248;4
0553273914;0312195516;4
0425179885;0446602620;4
0553273914;0142001740;4
193156146X;0312278586;4
037541309X;0449911004;4
193156146X;067976402X;4
0553210092;0312966091;4
055321330X;0449212602;4
0553273914;0060977493;4
034538184X;0380718332;4
0553578693;0671028375;4
0425174271;0425168298;4
067172262X;0345337662;4
0684810395;0679459626;4
0060198133;0452282152;4
0684810395;0684835959;4
0684810395;0743206045;4
034538184X;0446359866;4
0553278029;0345438329;4
034538184X;0440211727;4
0425174271;0440224675;4
034538184X;044021145X;4
0553578308;0553574663;4
0671024108;0425182878;4
0060090367;068484477X;4
0399146253;0399143947;4
0671027581;0515131229;4
0425174271;0425182878;4
0671027581;0515126772;4
0425179613;0385504209;4
034538184X;0440224764;4
006019491X;0316666343;4
0515133302;0316666343;4
0671014196;0446531332;4
034538184X;0440206154;4
0553578308;0553574671;4
0425174271;044021145X;4
0425161242;0345370775;4
0553277537;0345342968;4
0671024094;0446610038;4
0449006522;0765341972;4
0060198133;0312195516;4
0671014196;0446672211;4
0671024094;0446612790;4
193156146X;1400031354;4
034538184X;0671867091;4
0425179672;0553268880;4
0679405283;0345337662;4
0553210092;0446310786;4
0553273914;0375703055;4
0553210092;0345313860;4
0553273914;0375726403;4
0553578308;0316601950;4
039914613X;0316690619;4
0553574639;0312980140;4
0553580191;0451176464;4
067697175X;044651652X;4
0553277537;0345361792;4
0553578308;014028009X;4
0553580191;0451177096;4
0679735909;0679457526;4
0425179885;0441002935;4
